timestamp,temp_C,freq_khz,load1,throttle_hex
2026-01-20T19:06:47+00:00,49.9,2400000,4.18,0x0
2026-01-20T19:06:48+00:00,49.9,2400000,4.18,0x0
2026-01-20T19:06:49+00:00,50.5,2400000,4.18,0x0
2026-01-20T19:06:51+00:00,51.6,2400000,4.18,0x0
2026-01-20T19:06:52+00:00,49.9,2400000,4.18,0x0
2026-01-20T19:06:53+00:00,49.9,2400000,4.17,0x0
2026-01-20T19:06:54+00:00,49.9,2400000,4.17,0x0
2026-01-20T19:06:55+00:00,50.5,2400000,4.17,0x0
2026-01-20T19:06:56+00:00,49.9,2400000,4.17,0x0
2026-01-20T19:06:57+00:00,49.9,2400000,4.24,0x0
2026-01-20T19:06:58+00:00,50.5,2400000,4.24,0x0
2026-01-20T19:06:59+00:00,49.9,2400000,4.24,0x0
2026-01-20T19:07:00+00:00,49.9,2400000,4.24,0x0
2026-01-20T19:07:01+00:00,49.9,2400000,4.24,0x0
2026-01-20T19:07:02+00:00,49.4,2400000,4.22,0x0
2026-01-20T19:07:03+00:00,50.5,2400000,4.22,0x0
2026-01-20T19:07:04+00:00,49.9,2400000,4.22,0x0
2026-01-20T19:07:05+00:00,51.6,2400000,4.22,0x0
2026-01-20T19:07:06+00:00,50.5,2400000,4.22,0x0
2026-01-20T19:07:07+00:00,49.9,2400000,4.20,0x0
2026-01-20T19:07:08+00:00,50.5,2400000,4.20,0x0
2026-01-20T19:07:09+00:00,50.5,2400000,4.20,0x0
2026-01-20T19:07:10+00:00,51.0,2400000,4.20,0x0
2026-01-20T19:07:11+00:00,51.0,2400000,4.20,0x0
2026-01-20T19:07:12+00:00,49.9,2400000,4.18,0x0
2026-01-20T19:07:14+00:00,48.8,2400000,4.18,0x0
2026-01-20T19:07:15+00:00,50.5,2400000,4.18,0x0
2026-01-20T19:07:16+00:00,50.5,2400000,4.18,0x0
2026-01-20T19:07:17+00:00,49.4,2400000,4.18,0x0
2026-01-20T19:07:18+00:00,50.5,2400000,4.25,0x0
2026-01-20T19:07:19+00:00,50.5,2400000,4.25,0x0
2026-01-20T19:07:20+00:00,50.5,2400000,4.25,0x0
2026-01-20T19:07:21+00:00,50.5,2400000,4.25,0x0
2026-01-20T19:07:22+00:00,49.9,2400000,4.23,0x0
2026-01-20T19:07:23+00:00,49.4,2400000,4.23,0x0
2026-01-20T19:07:24+00:00,49.9,2400000,4.23,0x0
2026-01-20T19:07:25+00:00,50.5,2400000,4.23,0x0
2026-01-20T19:07:26+00:00,51.6,2400000,4.23,0x0
2026-01-20T19:07:27+00:00,51.0,2400000,4.21,0x0
2026-01-20T19:07:28+00:00,50.5,2400000,4.21,0x0
2026-01-20T19:07:29+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:07:30+00:00,51.0,2400000,4.21,0x0
2026-01-20T19:07:31+00:00,49.9,2400000,4.21,0x0
2026-01-20T19:07:32+00:00,50.5,2400000,4.19,0x0
2026-01-20T19:07:33+00:00,50.5,2400000,4.19,0x0
2026-01-20T19:07:34+00:00,50.5,2400000,4.19,0x0
2026-01-20T19:07:35+00:00,50.5,2400000,4.19,0x0
2026-01-20T19:07:37+00:00,50.5,2400000,4.19,0x0
2026-01-20T19:07:38+00:00,49.4,2400000,4.18,0x0
2026-01-20T19:07:39+00:00,50.5,2400000,4.18,0x0
2026-01-20T19:07:40+00:00,49.9,2400000,4.18,0x0
2026-01-20T19:07:41+00:00,51.0,2400000,4.18,0x0
2026-01-20T19:07:42+00:00,51.0,2400000,4.16,0x0
2026-01-20T19:07:43+00:00,50.5,2400000,4.16,0x0
2026-01-20T19:07:44+00:00,50.5,2400000,4.16,0x0
2026-01-20T19:07:45+00:00,50.5,2400000,4.16,0x0
2026-01-20T19:07:46+00:00,51.0,2400000,4.16,0x0
2026-01-20T19:07:47+00:00,51.0,2400000,4.15,0x0
2026-01-20T19:07:48+00:00,51.0,2400000,4.15,0x0
2026-01-20T19:07:49+00:00,51.0,2400000,4.15,0x0
2026-01-20T19:07:50+00:00,51.0,2400000,4.15,0x0
2026-01-20T19:07:51+00:00,50.5,2400000,4.15,0x0
2026-01-20T19:07:52+00:00,51.6,2400000,4.14,0x0
2026-01-20T19:07:53+00:00,50.5,2400000,4.14,0x0
2026-01-20T19:07:54+00:00,51.0,2400000,4.14,0x0
2026-01-20T19:07:55+00:00,51.6,2400000,4.14,0x0
2026-01-20T19:07:56+00:00,50.5,2400000,4.14,0x0
2026-01-20T19:07:57+00:00,51.0,2400000,4.13,0x0
2026-01-20T19:07:58+00:00,51.0,2400000,4.13,0x0
2026-01-20T19:07:59+00:00,51.0,2400000,4.13,0x0
2026-01-20T19:08:01+00:00,51.0,2400000,4.13,0x0
2026-01-20T19:08:02+00:00,51.0,2400000,4.13,0x0
2026-01-20T19:08:03+00:00,50.5,2400000,4.20,0x0
2026-01-20T19:08:04+00:00,51.0,2400000,4.20,0x0
2026-01-20T19:08:05+00:00,51.0,2400000,4.20,0x0
2026-01-20T19:08:06+00:00,51.0,2400000,4.20,0x0
2026-01-20T19:08:07+00:00,51.0,2400000,4.18,0x0
2026-01-20T19:08:08+00:00,52.7,2400000,4.18,0x0
2026-01-20T19:08:09+00:00,51.0,2400000,4.18,0x0
2026-01-20T19:08:10+00:00,51.0,2400000,4.18,0x0
2026-01-20T19:08:11+00:00,51.6,2400000,4.18,0x0
2026-01-20T19:08:12+00:00,51.0,2400000,4.17,0x0
2026-01-20T19:08:13+00:00,51.0,2400000,4.17,0x0
2026-01-20T19:08:14+00:00,51.6,2400000,4.17,0x0
2026-01-20T19:08:15+00:00,51.0,2400000,4.17,0x0
2026-01-20T19:08:16+00:00,51.0,2400000,4.17,0x0
2026-01-20T19:08:17+00:00,51.0,2400000,4.15,0x0
2026-01-20T19:08:18+00:00,51.6,2400000,4.15,0x0
2026-01-20T19:08:19+00:00,51.6,2400000,4.15,0x0
2026-01-20T19:08:20+00:00,51.6,2400000,4.15,0x0
2026-01-20T19:08:21+00:00,51.0,2400000,4.15,0x0
2026-01-20T19:08:22+00:00,51.0,2400000,4.14,0x0
2026-01-20T19:08:24+00:00,51.0,2400000,4.14,0x0
2026-01-20T19:08:25+00:00,51.6,2400000,4.14,0x0
2026-01-20T19:08:26+00:00,51.0,2400000,4.14,0x0
2026-01-20T19:08:27+00:00,51.0,2400000,4.14,0x0
2026-01-20T19:08:28+00:00,50.5,2400000,4.21,0x0
2026-01-20T19:08:29+00:00,51.6,2400000,4.21,0x0
2026-01-20T19:08:30+00:00,50.5,2400000,4.21,0x0
2026-01-20T19:08:31+00:00,51.0,2400000,4.21,0x0
2026-01-20T19:08:32+00:00,51.0,2400000,4.19,0x0
2026-01-20T19:08:33+00:00,51.6,2400000,4.19,0x0
2026-01-20T19:08:34+00:00,52.1,2400000,4.19,0x0
2026-01-20T19:08:35+00:00,51.0,2400000,4.19,0x0
2026-01-20T19:08:36+00:00,51.6,2400000,4.19,0x0
2026-01-20T19:08:37+00:00,51.6,2400000,4.18,0x0
2026-01-20T19:08:38+00:00,51.6,2400000,4.18,0x0
2026-01-20T19:08:39+00:00,51.0,2400000,4.18,0x0
2026-01-20T19:08:40+00:00,52.1,2400000,4.18,0x0
2026-01-20T19:08:41+00:00,51.6,2400000,4.18,0x0
2026-01-20T19:08:42+00:00,51.6,2400000,4.16,0x0
2026-01-20T19:08:43+00:00,50.5,2400000,4.16,0x0
2026-01-20T19:08:44+00:00,51.0,2400000,4.16,0x0
2026-01-20T19:08:45+00:00,51.6,2400000,4.16,0x0
2026-01-20T19:08:47+00:00,51.6,2400000,4.16,0x0
2026-01-20T19:08:48+00:00,51.6,2400000,4.23,0x0
2026-01-20T19:08:49+00:00,51.6,2400000,4.23,0x0
2026-01-20T19:08:50+00:00,51.6,2400000,4.23,0x0
2026-01-20T19:08:51+00:00,51.6,2400000,4.23,0x0
2026-01-20T19:08:52+00:00,51.6,2400000,4.21,0x0
2026-01-20T19:08:53+00:00,51.6,2400000,4.21,0x0
2026-01-20T19:08:54+00:00,51.0,2400000,4.21,0x0
2026-01-20T19:08:55+00:00,51.6,2400000,4.21,0x0
2026-01-20T19:08:56+00:00,51.0,2400000,4.21,0x0
2026-01-20T19:08:57+00:00,51.6,2400000,4.19,0x0
2026-01-20T19:08:58+00:00,52.1,2400000,4.19,0x0
2026-01-20T19:08:59+00:00,51.6,2400000,4.19,0x0
2026-01-20T19:09:00+00:00,51.0,2400000,4.19,0x0
2026-01-20T19:09:01+00:00,52.1,2400000,4.19,0x0
2026-01-20T19:09:02+00:00,52.1,2400000,4.18,0x0
2026-01-20T19:09:03+00:00,51.6,2400000,4.18,0x0
2026-01-20T19:09:04+00:00,51.6,2400000,4.18,0x0
2026-01-20T19:09:05+00:00,51.0,2400000,4.18,0x0
2026-01-20T19:09:06+00:00,51.0,2400000,4.18,0x0
2026-01-20T19:09:07+00:00,51.6,2400000,4.24,0x0
2026-01-20T19:09:09+00:00,51.6,2400000,4.24,0x0
2026-01-20T19:09:10+00:00,50.5,2400000,4.24,0x0
2026-01-20T19:09:11+00:00,52.7,2400000,4.24,0x0
2026-01-20T19:09:12+00:00,51.6,2400000,4.24,0x0
2026-01-20T19:09:13+00:00,51.6,2400000,4.22,0x0
2026-01-20T19:09:14+00:00,52.1,2400000,4.22,0x0
2026-01-20T19:09:15+00:00,52.1,2400000,4.22,0x0
2026-01-20T19:09:16+00:00,52.1,2400000,4.22,0x0
2026-01-20T19:09:17+00:00,51.6,2400000,4.21,0x0
2026-01-20T19:09:18+00:00,51.0,2400000,4.21,0x0
2026-01-20T19:09:19+00:00,51.6,2400000,4.21,0x0
2026-01-20T19:09:20+00:00,51.6,2400000,4.21,0x0
2026-01-20T19:09:21+00:00,52.7,2400000,4.21,0x0
2026-01-20T19:09:22+00:00,51.6,2400000,4.19,0x0
2026-01-20T19:09:23+00:00,52.1,2400000,4.19,0x0
2026-01-20T19:09:24+00:00,51.6,2400000,4.19,0x0
2026-01-20T19:09:25+00:00,51.6,2400000,4.19,0x0
2026-01-20T19:09:26+00:00,52.7,2400000,4.19,0x0
2026-01-20T19:09:27+00:00,51.6,2400000,4.17,0x0
2026-01-20T19:09:28+00:00,52.1,2400000,4.17,0x0
2026-01-20T19:09:29+00:00,51.0,2400000,4.17,0x0
2026-01-20T19:09:30+00:00,51.6,2400000,4.17,0x0
2026-01-20T19:09:31+00:00,52.1,2400000,4.17,0x0
2026-01-20T19:09:33+00:00,51.6,2400000,4.16,0x0
2026-01-20T19:09:34+00:00,52.1,2400000,4.16,0x0
2026-01-20T19:09:35+00:00,51.0,2400000,4.16,0x0
2026-01-20T19:09:36+00:00,51.6,2400000,4.16,0x0
2026-01-20T19:09:37+00:00,51.6,2400000,4.16,0x0
2026-01-20T19:09:38+00:00,51.6,2400000,4.23,0x0
2026-01-20T19:09:39+00:00,52.1,2400000,4.23,0x0
2026-01-20T19:09:40+00:00,52.1,2400000,4.23,0x0
2026-01-20T19:09:41+00:00,52.1,2400000,4.23,0x0
2026-01-20T19:09:42+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:09:43+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:09:44+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:09:45+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:09:46+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:09:47+00:00,52.1,2400000,4.19,0x0
2026-01-20T19:09:48+00:00,52.1,2400000,4.19,0x0
2026-01-20T19:09:49+00:00,51.6,2400000,4.19,0x0
2026-01-20T19:09:50+00:00,50.5,2400000,4.19,0x0
2026-01-20T19:09:51+00:00,52.1,2400000,4.19,0x0
2026-01-20T19:09:52+00:00,51.0,2400000,4.26,0x0
2026-01-20T19:09:54+00:00,52.1,2400000,4.26,0x0
2026-01-20T19:09:55+00:00,51.0,2400000,4.26,0x0
2026-01-20T19:09:56+00:00,52.7,2400000,4.26,0x0
2026-01-20T19:09:57+00:00,51.6,2400000,4.26,0x0
2026-01-20T19:09:58+00:00,52.7,2400000,4.24,0x0
2026-01-20T19:09:59+00:00,52.1,2400000,4.24,0x0
2026-01-20T19:10:00+00:00,52.7,2400000,4.24,0x0
2026-01-20T19:10:01+00:00,52.7,2400000,4.24,0x0
2026-01-20T19:10:02+00:00,51.6,2400000,4.22,0x0
2026-01-20T19:10:03+00:00,52.7,2400000,4.22,0x0
2026-01-20T19:10:04+00:00,52.7,2400000,4.22,0x0
2026-01-20T19:10:05+00:00,51.0,2400000,4.22,0x0
2026-01-20T19:10:06+00:00,52.7,2400000,4.22,0x0
2026-01-20T19:10:07+00:00,51.0,2400000,4.20,0x0
2026-01-20T19:10:08+00:00,52.1,2400000,4.20,0x0
2026-01-20T19:10:09+00:00,52.1,2400000,4.20,0x0
2026-01-20T19:10:10+00:00,52.7,2400000,4.20,0x0
2026-01-20T19:10:11+00:00,51.6,2400000,4.20,0x0
2026-01-20T19:10:12+00:00,52.1,2400000,4.18,0x0
2026-01-20T19:10:13+00:00,52.7,2400000,4.18,0x0
2026-01-20T19:10:14+00:00,52.7,2400000,4.18,0x0
2026-01-20T19:10:15+00:00,52.7,2400000,4.18,0x0
2026-01-20T19:10:17+00:00,52.1,2400000,4.18,0x0
2026-01-20T19:10:18+00:00,52.1,2400000,4.17,0x0
2026-01-20T19:10:19+00:00,52.1,2400000,4.17,0x0
2026-01-20T19:10:20+00:00,52.1,2400000,4.17,0x0
2026-01-20T19:10:21+00:00,52.7,2400000,4.17,0x0
2026-01-20T19:10:22+00:00,52.7,2400000,4.17,0x0
2026-01-20T19:10:23+00:00,52.7,2400000,4.15,0x0
2026-01-20T19:10:24+00:00,51.6,2400000,4.15,0x0
2026-01-20T19:10:25+00:00,52.1,2400000,4.15,0x0
2026-01-20T19:10:26+00:00,52.1,2400000,4.15,0x0
2026-01-20T19:10:27+00:00,52.7,2400000,4.14,0x0
2026-01-20T19:10:28+00:00,52.7,2400000,4.14,0x0
2026-01-20T19:10:29+00:00,51.0,2400000,4.14,0x0
2026-01-20T19:10:30+00:00,52.1,2400000,4.14,0x0
2026-01-20T19:10:31+00:00,52.1,2400000,4.14,0x0
2026-01-20T19:10:32+00:00,51.6,2400000,4.13,0x0
2026-01-20T19:10:33+00:00,52.1,2400000,4.13,0x0
2026-01-20T19:10:34+00:00,52.1,2400000,4.13,0x0
2026-01-20T19:10:35+00:00,51.6,2400000,4.13,0x0
2026-01-20T19:10:36+00:00,52.1,2400000,4.13,0x0
2026-01-20T19:10:37+00:00,51.0,2400000,4.20,0x0
2026-01-20T19:10:38+00:00,52.1,2400000,4.20,0x0
2026-01-20T19:10:39+00:00,52.7,2400000,4.20,0x0
2026-01-20T19:10:41+00:00,52.1,2400000,4.20,0x0
2026-01-20T19:10:42+00:00,52.7,2400000,4.20,0x0
2026-01-20T19:10:43+00:00,52.7,2400000,4.18,0x0
2026-01-20T19:10:44+00:00,52.1,2400000,4.18,0x0
2026-01-20T19:10:45+00:00,52.7,2400000,4.18,0x0
2026-01-20T19:10:46+00:00,52.1,2400000,4.18,0x0
2026-01-20T19:10:47+00:00,52.1,2400000,4.18,0x0
2026-01-20T19:10:48+00:00,52.7,2400000,4.25,0x0
2026-01-20T19:10:49+00:00,51.6,2400000,4.25,0x0
2026-01-20T19:10:50+00:00,52.1,2400000,4.25,0x0
2026-01-20T19:10:51+00:00,51.6,2400000,4.25,0x0
2026-01-20T19:10:52+00:00,52.1,2400000,4.23,0x0
2026-01-20T19:10:53+00:00,52.7,2400000,4.23,0x0
2026-01-20T19:10:54+00:00,52.7,2400000,4.23,0x0
2026-01-20T19:10:55+00:00,52.1,2400000,4.23,0x0
2026-01-20T19:10:56+00:00,52.7,2400000,4.23,0x0
2026-01-20T19:10:57+00:00,53.2,2400000,4.29,0x0
2026-01-20T19:10:58+00:00,52.7,2400000,4.29,0x0
2026-01-20T19:10:59+00:00,52.7,2400000,4.29,0x0
2026-01-20T19:11:00+00:00,52.1,2400000,4.29,0x0
2026-01-20T19:11:01+00:00,52.7,2400000,4.29,0x0
2026-01-20T19:11:02+00:00,53.2,2400000,4.27,0x0
2026-01-20T19:11:04+00:00,52.1,2400000,4.27,0x0
2026-01-20T19:11:05+00:00,52.1,2400000,4.27,0x0
2026-01-20T19:11:06+00:00,52.7,2400000,4.27,0x0
2026-01-20T19:11:07+00:00,52.7,2400000,4.27,0x0
2026-01-20T19:11:08+00:00,52.1,2400000,4.25,0x0
2026-01-20T19:11:09+00:00,52.1,2400000,4.25,0x0
2026-01-20T19:11:10+00:00,53.8,2400000,4.25,0x0
2026-01-20T19:11:11+00:00,52.7,2400000,4.25,0x0
2026-01-20T19:11:12+00:00,53.8,2400000,4.23,0x0
2026-01-20T19:11:13+00:00,53.2,2400000,4.23,0x0
2026-01-20T19:11:14+00:00,52.7,2400000,4.23,0x0
2026-01-20T19:11:15+00:00,52.1,2400000,4.23,0x0
2026-01-20T19:11:16+00:00,52.7,2400000,4.23,0x0
2026-01-20T19:11:17+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:11:18+00:00,52.7,2400000,4.21,0x0
2026-01-20T19:11:19+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:11:20+00:00,52.7,2400000,4.21,0x0
2026-01-20T19:11:21+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:11:22+00:00,53.2,2400000,4.27,0x0
2026-01-20T19:11:23+00:00,52.7,2400000,4.27,0x0
2026-01-20T19:11:24+00:00,52.7,2400000,4.27,0x0
2026-01-20T19:11:25+00:00,52.1,2400000,4.27,0x0
2026-01-20T19:11:26+00:00,52.7,2400000,4.27,0x0
2026-01-20T19:11:28+00:00,52.1,2400000,4.25,0x0
2026-01-20T19:11:29+00:00,52.1,2400000,4.25,0x0
2026-01-20T19:11:30+00:00,52.7,2400000,4.25,0x0
2026-01-20T19:11:31+00:00,52.1,2400000,4.25,0x0
2026-01-20T19:11:32+00:00,52.7,2400000,4.25,0x0
2026-01-20T19:11:33+00:00,52.7,2400000,4.23,0x0
2026-01-20T19:11:34+00:00,52.7,2400000,4.23,0x0
2026-01-20T19:11:35+00:00,52.7,2400000,4.23,0x0
2026-01-20T19:11:36+00:00,53.8,2400000,4.23,0x0
2026-01-20T19:11:37+00:00,52.7,2400000,4.21,0x0
2026-01-20T19:11:38+00:00,52.1,2400000,4.21,0x0
2026-01-20T19:11:39+00:00,52.7,2400000,4.21,0x0
2026-01-20T19:11:40+00:00,52.7,2400000,4.21,0x0
2026-01-20T19:11:41+00:00,52.7,2400000,4.21,0x0
2026-01-20T19:11:42+00:00,52.7,2400000,4.27,0x0
2026-01-20T19:11:43+00:00,52.1,2400000,4.27,0x0
2026-01-20T19:11:44+00:00,52.7,2400000,4.27,0x0
2026-01-20T19:11:45+00:00,52.1,2400000,4.27,0x0
2026-01-20T19:11:46+00:00,52.1,2400000,4.27,0x0
2026-01-20T19:11:47+00:00,52.7,2400000,4.25,0x0
